image_name;tags
train_dehazed_28753;partly_cloudy primary
train_dehazed_28754;agriculture clear primary
train_dehazed_28755;agriculture clear road water
train_dehazed_28756;haze primary
train_dehazed_28757;clear primary
train_dehazed_28758;artisinal_mine clear primary water
train_dehazed_28759;clear primary
train_dehazed_28760;clear habitation primary road water
train_dehazed_28761;agriculture habitation haze primary road
train_dehazed_28762;cloudy
train_dehazed_28763;agriculture cultivation habitation partly_cloudy primary
train_dehazed_28764;clear primary
train_dehazed_28765;cloudy
train_dehazed_28766;agriculture clear primary
train_dehazed_28767;clear primary
train_dehazed_28768;clear primary
train_dehazed_28769;partly_cloudy primary
train_dehazed_28770;clear primary
train_dehazed_28771;bare_ground clear primary
train_dehazed_28772;haze primary
train_dehazed_28773;clear primary water
train_dehazed_28774;haze primary
train_dehazed_28775;clear primary
train_dehazed_28776;clear primary
train_dehazed_28777;partly_cloudy primary
train_dehazed_28778;artisinal_mine bare_ground clear primary
train_dehazed_28779;clear primary
train_dehazed_28780;clear primary
train_dehazed_28781;clear cultivation primary
train_dehazed_28782;artisinal_mine clear primary water
train_dehazed_28783;agriculture clear habitation primary water
train_dehazed_28784;haze primary
train_dehazed_28785;agriculture clear primary water
train_dehazed_28786;haze primary
train_dehazed_28787;agriculture clear habitation primary road
train_dehazed_28788;clear primary
train_dehazed_28789;clear primary
train_dehazed_28790;agriculture clear cultivation habitation primary road
train_dehazed_28791;haze primary
train_dehazed_28792;agriculture clear habitation primary road
train_dehazed_28793;agriculture partly_cloudy primary water
train_dehazed_28794;clear primary
train_dehazed_28795;clear primary
train_dehazed_28796;clear cultivation primary
train_dehazed_28797;clear primary
train_dehazed_28798;clear primary
train_dehazed_28799;agriculture clear primary road
train_dehazed_28800;clear primary
train_dehazed_28801;clear primary
train_dehazed_28802;haze primary
train_dehazed_28803;clear primary
train_dehazed_28804;clear primary
train_dehazed_28805;clear primary
train_dehazed_28806;agriculture clear cultivation primary water
train_dehazed_28807;clear primary
train_dehazed_28808;cloudy
train_dehazed_28809;clear primary water
train_dehazed_28810;agriculture partly_cloudy primary road
train_dehazed_28811;clear primary
train_dehazed_28812;agriculture clear cultivation primary water
train_dehazed_28813;agriculture clear cultivation primary road
train_dehazed_28814;clear primary
train_dehazed_28815;clear primary
train_dehazed_28816;partly_cloudy primary
train_dehazed_28817;agriculture clear habitation primary water
train_dehazed_28818;agriculture cultivation habitation partly_cloudy primary road
train_dehazed_28819;clear primary
train_dehazed_28820;agriculture habitation partly_cloudy primary road water
train_dehazed_28821;blooming clear primary
train_dehazed_28822;haze primary
train_dehazed_28823;cloudy
train_dehazed_28824;clear primary
train_dehazed_28825;partly_cloudy primary
train_dehazed_28826;clear primary
train_dehazed_28827;haze primary
train_dehazed_28828;agriculture clear primary
train_dehazed_28829;clear primary
train_dehazed_28830;clear primary water
train_dehazed_28831;cloudy
train_dehazed_28832;cloudy
train_dehazed_28833;agriculture clear habitation primary road
train_dehazed_28834;clear primary
train_dehazed_28835;clear primary
train_dehazed_28836;clear water
train_dehazed_28837;partly_cloudy primary
train_dehazed_28838;clear primary
train_dehazed_28839;agriculture clear primary road
train_dehazed_28840;agriculture clear cultivation primary
train_dehazed_28841;clear primary water
train_dehazed_28842;clear primary
train_dehazed_28843;clear primary
train_dehazed_28844;clear primary blooming
train_dehazed_28845;clear primary
train_dehazed_28846;partly_cloudy primary
train_dehazed_28847;agriculture partly_cloudy primary
train_dehazed_28848;agriculture clear primary road
train_dehazed_28849;artisinal_mine partly_cloudy primary
train_dehazed_28850;clear habitation primary selective_logging
train_dehazed_28851;cloudy
train_dehazed_28852;clear primary
train_dehazed_28853;agriculture clear primary road
train_dehazed_28854;partly_cloudy primary road water
train_dehazed_28855;clear primary
train_dehazed_28856;agriculture clear primary
train_dehazed_28857;partly_cloudy primary water
train_dehazed_28858;agriculture haze primary road
train_dehazed_28859;agriculture haze primary road water
train_dehazed_28860;cloudy
train_dehazed_28861;clear primary
train_dehazed_28862;agriculture partly_cloudy primary road
train_dehazed_28863;agriculture clear habitation primary road
train_dehazed_28864;clear primary
train_dehazed_28865;clear primary
train_dehazed_28866;haze primary water
train_dehazed_28867;clear primary water
train_dehazed_28868;clear primary
train_dehazed_28869;agriculture clear cultivation primary road
train_dehazed_28870;haze primary
train_dehazed_28871;agriculture partly_cloudy primary road
train_dehazed_28872;artisinal_mine partly_cloudy primary water
train_dehazed_28873;agriculture bare_ground partly_cloudy primary water
train_dehazed_28874;partly_cloudy primary
train_dehazed_28875;partly_cloudy primary
train_dehazed_28876;clear primary
train_dehazed_28877;agriculture clear habitation road
train_dehazed_28878;blooming clear primary
train_dehazed_28879;clear primary
train_dehazed_28880;agriculture bare_ground clear primary road
train_dehazed_28881;agriculture clear primary road
train_dehazed_28882;clear primary road water
train_dehazed_28883;clear primary
train_dehazed_28884;clear primary
train_dehazed_28885;agriculture clear cultivation habitation primary
train_dehazed_28886;clear primary water
train_dehazed_28887;partly_cloudy primary water
train_dehazed_28888;cloudy
train_dehazed_28889;clear cultivation primary
train_dehazed_28890;clear primary
train_dehazed_28891;partly_cloudy primary
train_dehazed_28892;haze primary
train_dehazed_28893;clear primary
train_dehazed_28894;agriculture clear primary water
train_dehazed_28895;bare_ground clear primary
train_dehazed_28896;clear primary
train_dehazed_28897;partly_cloudy primary
train_dehazed_28898;clear primary water
train_dehazed_28899;clear primary
train_dehazed_28900;clear primary
train_dehazed_28901;clear primary
train_dehazed_28902;agriculture clear habitation primary
train_dehazed_28903;cloudy
train_dehazed_28904;partly_cloudy primary
train_dehazed_28905;haze primary
train_dehazed_28906;partly_cloudy primary
train_dehazed_28907;clear habitation primary slash_burn
train_dehazed_28908;partly_cloudy primary
train_dehazed_28909;clear primary water
train_dehazed_28910;agriculture clear habitation primary road
train_dehazed_28911;clear primary
train_dehazed_28912;haze primary
train_dehazed_28913;partly_cloudy primary
train_dehazed_28914;partly_cloudy primary
train_dehazed_28915;agriculture clear cultivation primary
train_dehazed_28916;agriculture clear habitation primary road
train_dehazed_28917;clear primary
train_dehazed_28918;agriculture clear cultivation cultivation habitation primary road water
train_dehazed_28919;cloudy
train_dehazed_28920;partly_cloudy primary road water
train_dehazed_28921;clear primary
train_dehazed_28922;clear primary
train_dehazed_28923;cloudy
train_dehazed_28924;clear primary
train_dehazed_28925;agriculture clear habitation road
train_dehazed_28926;clear primary
train_dehazed_28927;clear primary
train_dehazed_28928;clear primary
train_dehazed_28929;agriculture partly_cloudy primary
train_dehazed_28930;blooming clear primary
train_dehazed_28931;clear primary
train_dehazed_28932;agriculture cultivation partly_cloudy primary
train_dehazed_28933;agriculture haze primary road
train_dehazed_28934;clear primary
train_dehazed_28935;clear primary
train_dehazed_28936;cloudy
train_dehazed_28937;clear primary water
train_dehazed_28938;haze primary
train_dehazed_28939;clear primary
train_dehazed_28940;agriculture clear primary road
train_dehazed_28941;agriculture clear primary road
train_dehazed_28942;haze primary
train_dehazed_28943;partly_cloudy primary
train_dehazed_28944;cloudy
train_dehazed_28945;agriculture clear cultivation habitation primary road
train_dehazed_28946;agriculture clear primary
train_dehazed_28947;agriculture clear primary road
train_dehazed_28948;partly_cloudy primary
train_dehazed_28949;cloudy
train_dehazed_28950;clear habitation road
train_dehazed_28951;agriculture clear habitation primary road
train_dehazed_28952;agriculture clear primary road
train_dehazed_28953;clear primary
train_dehazed_28954;agriculture clear habitation primary road
train_dehazed_28955;clear primary
train_dehazed_28956;clear primary
train_dehazed_28957;clear primary water
train_dehazed_28958;agriculture clear cultivation primary road
train_dehazed_28959;clear cultivation habitation primary water
train_dehazed_28960;clear primary
train_dehazed_28961;clear primary water
train_dehazed_28962;clear primary
train_dehazed_28963;agriculture clear primary road water
train_dehazed_28964;clear primary
train_dehazed_28965;cloudy
train_dehazed_28966;clear primary
train_dehazed_28967;partly_cloudy primary
train_dehazed_28968;clear primary
train_dehazed_28969;clear primary
train_dehazed_28970;agriculture partly_cloudy primary
train_dehazed_28971;clear cultivation primary water
train_dehazed_28972;clear primary
train_dehazed_28973;artisinal_mine clear conventional_mine primary road water
train_dehazed_28974;cloudy
train_dehazed_28975;clear primary
train_dehazed_28976;clear primary
train_dehazed_28977;clear primary water
train_dehazed_28978;agriculture partly_cloudy primary
train_dehazed_28979;agriculture haze primary
train_dehazed_28980;clear primary
train_dehazed_28981;clear primary water
train_dehazed_28982;clear primary
train_dehazed_28983;partly_cloudy primary water
train_dehazed_28984;cultivation haze primary
train_dehazed_28985;clear primary
train_dehazed_28986;agriculture clear cultivation primary
train_dehazed_28987;clear cultivation primary
train_dehazed_28988;agriculture clear primary road
train_dehazed_28989;clear water
train_dehazed_28990;agriculture clear primary water
train_dehazed_28991;cloudy
train_dehazed_28992;clear primary water
train_dehazed_28993;clear primary
train_dehazed_28994;agriculture clear primary road water
train_dehazed_28995;haze primary
train_dehazed_28996;agriculture clear primary water
train_dehazed_28997;agriculture clear cultivation primary slash_burn
train_dehazed_28998;clear primary
train_dehazed_28999;partly_cloudy primary
train_dehazed_29000;bare_ground clear
train_dehazed_29001;cloudy
train_dehazed_29002;cloudy
train_dehazed_29003;clear primary water
train_dehazed_29004;partly_cloudy primary
train_dehazed_29005;clear primary
train_dehazed_29006;agriculture clear cultivation primary
train_dehazed_29007;clear primary
train_dehazed_29008;clear primary
train_dehazed_29009;agriculture partly_cloudy primary
